Proposal_ID,Sampling_Set,Core_Section,Sample_Name,Bulk_density_g_per_cm3,Beta_Glucosidase_ug_pNP_per_g_per_h,GWC_percent,HClExtOM_TOC_mg_per_kg,HClExtOM_TN_mg_per_kg,Ca_meq_per_100g,Mg_meq_per_100g,Na_meq_per_100g,K_meq_per_100g,SO4_S_mg_per_kg,B_mg_per_kg,Zn_mg_per_kg,Mn_mg_per_kg,Cu_mg_per_kg,Fe_mg_per_kg,MBC_mg_per_kg,MBN_mg_per_kg,NO3_N_mg_per_kg,NH4_N_mg_per_kg,PO4_P_mg_per_kg,pH,Sand_percent,Silt_percent,Clay_percent,WEOM_TOC_mg_per_kg,WEOM_TN_mg_per_kg,flag_Bulk_density,flag_Beta_Glucosidase,flag_GWC,flag_HClExtOM_TOC,flag_HClExtOM_TN,flag_Ca,flag_Mg,flag_Na,flag_K,flag_SO4S,flag_B,flag_Zn,flag_Mn,flag_Cu,flag_Fe,flag_MBC,flag_MBN,flag_NO3N,flag_NH4N,flag_P,flag_pH,flag_Texture,flag_WEOM_TOC,flag_WEOM_TN
61414,6,TOP,61414_6_TOP,0.42,,567.39,1237.06,79.97,,,,,,,,,,,,,0.64,18.66,171.24,6.05,,,,1297.93,50.79,,Insufficient_Material,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Failed_QC,Failed_QC,,,,,Insufficient_Material,,
61414,6,BTM,61414_6_BTM,0.41,,718.18,1020.62,124.64,,,,,,,,,,,,,0.61,27.73,98.2,6.45,,,,911.94,46.51,,Insufficient_Material,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Failed_QC,Failed_QC,,,,,Insufficient_Material,,
61414,7,TOP,61414_7_TOP,0.55,,351.48,1937.67,89.37,,,,,,,,,,,,,,,322.97,5.42,,,,793.08,14.68,,Insufficient_Material,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Failed_QC,Failed_QC,Insufficient_Material,Insufficient_Material,,,Insufficient_Material,,
61414,7,BTM,61414_7_BTM,,,,,,,,,,,,,,,,,,,,,,,,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material
61414,8,TOP,61414_8_TOP,0.51,50.2,218.91,607.51,41.19,,,,,,,,,,,,,0.4,18.16,108.8,6.09,9.8,34,56.2,96.23,7.3,,,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Failed_QC,Failed_QC,,,,,,,
61414,8,BTM,61414_8_BTM,0.23,,217.88,588.47,30.24,,,,,,,,,,,,,0.54,9.09,148.83,6.64,,,,181.01,15.21,,Insufficient_Material,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Failed_QC,Failed_QC,,,,,Insufficient_Material,,
61414,9,TOP,61414_9_TOP,0.71,33.5,207.38,351.44,15.8,,,,,,,,,,,,,0.24,13.35,156.36,6.65,67.2,16.9,16,129.47,13.37,,,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Failed_QC,Failed_QC,,,,,,,
61414,9,BTM,61414_9_BTM,0.4,,250.94,557.84,20.38,,,,,,,,,,,,,0.63,11.55,141.24,7.02,,,,287.53,11.78,,Insufficient_Material,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Failed_QC,Failed_QC,,,,,Insufficient_Material,,
61417,1,TOP,61417_1_TOP,1.36,60.2,23.41,861.81,50.89,3.1,1.28,0.08,0.13,3,0.32,0.77,13,0.9,136,262.15,28.39,0.18,2.99,3.27,5.01,53.5,20.4,26.1,68.5,2.4,,,,,,,,,,,,,,,,,,,,,,,,
61417,1,BTM,61417_1_BTM,1.4,8.4,26.22,272.13,13.77,3.5,3.83,0.29,0.19,3,0.2,0.45,1.3,1.2,9,64.49,5.39,0.24,1.21,2.73,5.59,23.6,22.4,54.1,8.91,0.7,,,,,,,,,,,,,,,,,,,,,,,,
61417,2,TOP,61417_2_TOP,1.3,45.7,25.5,691.93,24.26,3.5,1.33,0.08,0.16,4,0.31,1.2,18.6,1.3,121,251.88,26.34,0.25,1.9,3.56,4.88,57.6,18.3,24.1,73.23,2.23,,,,,,,,,,,,,,,,,,,,,,,,
61417,2,BTM,61417_2_BTM,1.24,8.3,31.51,630.94,19.88,2.4,4.13,0.16,0.18,3,0.2,0.68,6.2,2.1,11,62.49,5.15,0.31,1.17,2.4,5.29,21.5,20.4,58.2,7.58,0.49,,,,,,,,,,,,,,,,,,,,,,,,
61417,3,TOP,61417_3_TOP,1.31,28.6,28.09,932.31,32.56,2.7,1.77,0.08,0.17,3,0.26,1.21,9.8,1.2,119,217.17,25.98,0.27,1.89,3.39,5.06,51.2,22.6,26.3,39.62,1.34,,,,,,,,,,,,,,,,,,,,,,,,
61417,3,BTM,61417_3_BTM,1.43,4.5,19.91,463.39,16.2,2.5,2.83,0.18,0.25,3,0.23,0.42,1.4,1,10,55.9,4.8,0.42,1.02,2.75,5.37,31.4,28.4,40.3,7.32,0.41,,,,,,,,,,,,,,,,,,,,,,,,
61417,4,TOP,61417_4_TOP,0.91,24.5,36.29,1107.11,51.64,5.2,2.16,0.09,0.22,4,0.29,1.16,12.5,0.8,80,180.36,26.23,0.29,2.14,4.44,5.67,51.5,26.3,22.3,51.76,2.26,,,,,,,,,,,,,,,,,,,,,,,,
61417,4,BTM,61417_4_BTM,1.74,7.5,22.88,389.09,14.79,5.1,4.66,0.15,0.29,5,0.33,0.5,11.2,0.7,19,49.99,5.03,0.32,1.75,2.19,5.37,43.4,22.5,34.1,9.35,0.76,,,,,,,,,,,,,,,,,,,,,,,,
61417,5,TOP,61417_5_TOP,1.09,34,35.94,955.22,50.32,5.3,2.52,0.07,0.24,3,0.23,1.79,13.8,0.6,132,182.92,30.81,0.72,3.79,7.25,5.41,53,24.6,22.5,59.82,3.25,,,,,,,,,,,,,,,,,,,,,,,,
61417,5,BTM,61417_5_BTM,1.61,4.8,17.45,312.02,12.91,2.3,2.64,0.04,0.17,4,0.23,0.38,1,0.6,11,62.03,6.35,0.45,1.14,3.7,5.54,39.2,18.4,42.5,9.59,0.58,,,,,,,,,,,,,,,,,,,,,,,,
61417,6,TOP,61417_6_TOP,1.59,37.8,17.94,470.84,24.87,1.5,1.25,0.14,0.3,4,0.2,0.99,16.1,0.8,62,226.22,30.56,0.27,2.17,4.39,5.11,55.5,20.3,24.3,58.31,2.32,,,,,,,,,,,,,,,,,,,,,,,,
61417,6,BTM,61417_6_BTM,1.42,6.6,27.95,433.34,18.66,1.1,2.65,0.16,0.52,3,0.22,0.45,1.2,1,10,87.77,7.5,0.62,1.61,2.63,5.18,21.3,18.5,60.3,12.48,0.98,,,,,,,,,,,,,,,,,,,,,,,,
61417,7,TOP,61417_7_TOP,1.32,72,19.06,1200.74,62.38,1.5,1.72,0.09,0.47,3,0.17,1.89,24,1,76,350.11,42.28,0.26,3.07,4.48,4.97,36.9,22.6,40.6,106.14,5.11,,,,,,,,,,,,,,,,,,,,,,,,
61417,7,BTM,61417_7_BTM,1.32,12,28.24,667.28,38.16,1.1,2.16,0.09,0.4,4,0.3,0.47,2.1,1,7,94.04,9.9,0.41,1.72,2.61,5.24,15.1,20.4,64.6,11.87,0.8,,,,,,,,,,,,,,,,,,,,,,,,
61417,8,TOP,61417_8_TOP,1.28,25.7,31.33,843.47,45.8,1.8,2.28,0.21,0.38,4,0.18,2.61,20.4,0.8,67,110.1,14.69,0.32,2.67,5.72,5.08,37.2,26.3,36.5,54.65,2.43,,,,,,,,,,,,,,,,,,,,,,,,
61417,8,BTM,61417_8_BTM,1.51,4.4,23.03,1000.24,29.15,1.8,2.87,0.3,0.38,5,0.36,0.37,1.1,1.1,7,61.54,6.92,0.47,1.3,3.05,5.43,27.2,28.4,44.4,7.75,0.52,,,,,,,,,,,,,,,,,,,,,,,,
61418,1,TOP,61418_1_TOP,0.46,79.3,266.02,1013.4,84.08,,,,,,,,,,,149.92,26.78,0.02,18.08,191.16,6.17,33.2,36.9,30,64.7,5.64,,,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,,,,,,,,,
61418,1,BTM,61418_1_BTM,0.5,61.2,131.6,1094.54,46.63,,,,,,,,,,,29.27,4.93,0.15,17.03,64.34,6.09,4.6,35.5,59.9,90.68,4.49,,,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,,,,,,,,,
61418,2,TOP,61418_2_TOP,0.78,38.2,135.34,983.72,44.59,4.6,1.67,0.92,0.2,266,2.04,33.52,257.2,1.8,726,60.84,10.47,0.24,10.84,98.72,6.07,47.4,26.7,26,39.12,4.36,,,,,,,,,,,,,,,,,,,,,,,,
61418,2,BTM,61418_2_BTM,0.48,,139.47,992.32,45.38,,,,,,,,,,,12.25,6.56,0.15,25.5,60.19,6.04,,,,69.71,4.28,,Insufficient_Material,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,,,,,,,Insufficient_Material,,
61418,3,TOP,61418_3_TOP,0.56,64.5,217.92,1237.46,46.37,,,,,,,,,,,77.24,14.83,0.21,15.62,126.52,6.01,26.3,33.8,40,115.47,7.43,,,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,,,,,,,,,
61418,3,BTM,61418_3_BTM,0.42,,184.95,930.98,15.25,,,,,,,,,,,16.16,5.2,0.17,25.58,115.29,5.86,,,,98.43,3.59,,Insufficient_Material,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,,,,,,,Insufficient_Material,,
61418,4,TOP,61418_4_TOP,0.75,59.7,131.74,995.94,79.52,7.2,2.87,1.2,0.34,305,1.01,27.65,62.2,1.6,397,63.39,19.77,0.14,11.97,105.01,6.15,41.1,32.9,26,24.63,8.58,,,,,,,,,,,,,,,,,,,,,,,,
61418,4,BTM,61418_4_BTM,0.75,28.1,78.99,756.61,19.57,,,,,,,,,,,32.61,4.59,0.03,9.13,77.56,5.87,69.1,10.9,20.1,34.18,2.12,,,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,,,,,,,,,
61418,5,TOP,61418_5_TOP,0.61,160.2,311.2,1572.94,67.25,,,,,,,,,,,108.55,19.34,0.2,21.33,147.41,5.98,18.8,36.2,45,85.25,8.11,,,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,,,,,,,,,
61418,5,BTM,61418_5_BTM,0.46,,157.23,1081.42,34.09,,,,,,,,,,,10.85,4.41,,,75.81,5.67,,,,85.95,3.13,,Insufficient_Material,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,,,Insufficient_Material,Insufficient_Material,,,Insufficient_Material,,
61418,6,TOP,61418_6_TOP,0.93,,201.23,1414.1,55.49,,,,,,,,,,,49.29,8.93,0.42,12.02,171.76,5.95,,,,109.09,6.28,,Insufficient_Material,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,,,,,,,Insufficient_Material,,
61418,6,BTM,61418_6_BTM,0.34,,216.8,1975.62,63,,,,,,,,,,,33.18,7.64,0.15,27.04,69.92,5.94,,,,165.82,5.1,,Insufficient_Material,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,,,,,,,Insufficient_Material,,
61418,7,TOP,61418_7_TOP,,,,,,,,,,,,,,,,,,,,,,,,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material
61418,7,BTM,61418_7_BTM,,,,,,,,,,,,,,,,,,,,,,,,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material
61418,8,TOP,61418_8_TOP,0.48,,481.7,2931.9,132.07,,,,,,,,,,,90.6,17.2,0.42,25.35,206.24,5.82,,,,124.71,9.71,,Insufficient_Material,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,,,,,,,Insufficient_Material,,
61418,8,BTM,61418_8_BTM,0.29,,365.13,2860.85,130.97,,,,,,,,,,,42.06,11.08,0.46,16.68,104.06,6,,,,155.32,8.3,,Insufficient_Material,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,,,,,,,Insufficient_Material,,
61418,9,TOP,61418_9_TOP,0.38,118.7,403.79,2392.08,115.46,,,,,,,,,,,122,24.35,0.32,20.96,300.37,6.02,7.5,39,53.5,87.29,7.51,,,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,,,,,,,,,
61418,9,BTM,61418_9_BTM,0.28,,212.9,1359.53,35.11,,,,,,,,,,,9.49,4.43,0.4,19.31,122.86,5.87,,,,57.28,3.11,,Insufficient_Material,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,,,,,,,Insufficient_Material,,
61419,1,TOP,61419_1_TOP,0.74,158.8,178.83,,,17.3,1.41,0.21,0.25,235,0.2,36.46,6.4,65.6,188,374.06,42.27,,,14.8,6.24,39.5,28.7,31.9,61.47,7.26,,,,Failed_QC,Failed_QC,,,,,,,,,,,,,Insufficient_Material,Insufficient_Material,,,,,
61419,1,BTM,61419_1_BTM,0.25,,349.76,,,,,,,,,,,,,776.65,92.08,2.46,10.67,24.91,6.22,,,,108.35,11.39,,Insufficient_Material,,Failed_QC,Failed_QC,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,,,,,,,Insufficient_Material,,
61419,2,TOP,61419_2_TOP,0.71,82.8,180.06,,,4.7,0.57,0.12,0.12,195,1.18,8.02,20.8,9.8,810,609.09,80.12,0.29,4.22,6.85,5.44,57.4,26.8,15.9,80.75,6.48,,,,Failed_QC,Failed_QC,,,,,,,,,,,,,,,,,,,
61419,2,BTM,61419_2_BTM,1.68,12.1,22.72,,,2.8,0.38,0.06,0.14,7,0.69,7.65,2.5,28.5,464,55.37,6.9,0.22,8.86,5.28,6.26,47.3,28.8,23.9,76.39,5.39,,,,Failed_QC,Failed_QC,,,,,,,,,,,,,,,,,,,
61419,3,TOP,61419_3_TOP,1.8,8.7,42.99,,,2.8,0.33,0.08,0.1,4,0.13,1.55,2.3,13,97,30.18,4.86,0.39,1.94,3.66,6.37,47.5,36.7,15.9,20.08,1.73,,,,Failed_QC,Failed_QC,,,,,,,,,,,,,,,,,,,
61419,3,BTM,61419_3_BTM,1.26,,19.52,,,1.6,0.18,0.04,0.06,3,0.04,0.6,0.4,7,28,13.53,1.55,0.38,1.23,2.66,6.41,,,,45.5,0.52,,Insufficient_Material,,Failed_QC,Failed_QC,,,,,,,,,,,,,,,,,Insufficient_Material,,
61419,4,TOP,61419_4_TOP,1.56,24.7,20.95,,,2.2,0.25,0.05,0.04,3,0.11,1.54,10.5,2.8,85,67.12,10.89,0.4,1.33,9.09,6.07,67.5,18.6,14,46.27,1.04,,,,Failed_QC,Failed_QC,,,,,,,,,,,,,,,,,,,
61419,4,BTM,61419_4_BTM,1.22,5.9,17.81,,,,,,,,,,,,,14.81,2.71,0.45,1.76,9.08,6.48,53.4,24.8,21.9,14.07,0.82,,,,Failed_QC,Failed_QC,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,,,,,,,,,
61419,5,TOP,61419_5_TOP,0.72,312,110.22,,,5.4,0.62,0.08,0.26,5,0.66,4.88,14.2,3.8,470,420.81,87.94,5.39,9.97,96.98,5.67,32.9,47.2,20,62.26,11.46,,,,Failed_QC,Failed_QC,,,,,,,,,,,,,,,,,,,
61419,5,BTM,61419_5_BTM,1.42,,67.47,,,,,,,,,,,,,240.93,44.61,1.04,7.01,10.94,5.92,,,,150.72,3.35,,Insufficient_Material,,Failed_QC,Failed_QC,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,,,,,,,Insufficient_Material,,
61419,6,TOP,61419_6_TOP,0.76,178.6,102.75,,,5.9,0.62,0.17,0.15,21,0.16,3.39,5.2,2.8,160,303.38,62.36,4.93,8.8,22.78,5.64,46.3,33.8,19.9,43.99,4.98,,,,Failed_QC,Failed_QC,,,,,,,,,,,,,,,,,,,
61419,6,BTM,61419_6_BTM,0.86,,106.88,,,,,,,,,,,,,239.04,37.03,1.31,7.1,28.29,5.58,,,,63.12,5.3,,Insufficient_Material,,Failed_QC,Failed_QC,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,,,,,,,Insufficient_Material,,
61419,7,TOP,61419_7_TOP,0.66,138.5,1928.24,,,,,,,,,,,,,4545.73,610.61,0.67,73.76,122.16,5.63,18.2,33.9,47.9,2307.51,180.9,,,,Failed_QC,Failed_QC,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,,,,,,,,,
61419,7,BTM,61419_7_BTM,0.33,,876.42,,,,,,,,,,,,,853.95,76.01,0.54,18.97,36.69,5.52,,,,1615.12,64.24,,Insufficient_Material,,Failed_QC,Failed_QC,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,,,,,,,Insufficient_Material,,
61419,8,TOP,61419_8_TOP,0.9,,1000.88,,,,,,,,,,,,,2497.11,246.59,0.31,15.58,38.05,5.12,,,,2049.63,102.31,,Insufficient_Material,,Failed_QC,Failed_QC,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,,,,,,,Insufficient_Material,,
61419,8,BTM,61419_8_BTM,0.54,,237.67,,,,,,,,,,,,,184.69,25.95,0.6,22.68,11.17,5.67,,,,380.48,10.25,,Insufficient_Material,,Failed_QC,Failed_QC,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,,,,,,,Insufficient_Material,,
61419,9,TOP,61419_9_TOP,0.88,,1248.9,,,,,,,,,,,,,3866.97,440.29,0.45,25.34,66.79,5.14,,,,2025.25,164.14,,Insufficient_Material,,Failed_QC,Failed_QC,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,,,,,,,Insufficient_Material,,
61419,9,BTM,61419_9_BTM,0.33,,475.55,,,,,,,,,,,,,505.39,63.17,0.29,13.26,17.22,5.05,,,,769.54,52.26,,Insufficient_Material,,Failed_QC,Failed_QC,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,,,,,,,Insufficient_Material,,
61551,1,TOP,61551_1_TOP,0.91,82.9,53.05,9700.61,296.17,0.7,0.16,0.05,0.13,5,0.24,1.8,12.8,0.6,159,393.89,44.88,0.31,3.06,15.1,4.94,58.5,30.3,11.3,70.52,2.16,,,,,,,,,,,,,,,,,,,,,,,,
61551,1,BTM,61551_1_BTM,1.17,35.5,37.95,7109.56,176.98,0.4,0.08,0.05,0.09,6,0.05,0.26,5,0.4,30,248.46,27.2,0.47,2.29,4.68,5.77,48.4,34.4,17.3,22.62,1.12,,,,,,,,,,,,,,,,,,,,,,,,
61551,2,TOP,61551_2_TOP,0.6,221.3,81.86,7780.95,254.9,2.5,0.39,0.06,0.31,5,0.04,4.08,35.9,0.4,90,898.57,100.85,0.38,5.67,83.21,4.61,52.9,33,14.1,220.68,4.87,,,,,,,,,,,,,,,,,,,,,,,,
61551,2,BTM,61551_2_BTM,1.1,23.5,30.02,7831.08,185.09,,,,,,,,,,,275.11,26.02,0.37,2.31,22.04,5.43,54.5,30.2,15.3,36.36,1.36,,,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,,,,,,,,,
61551,3,TOP,61551_3_TOP,0.9,52.1,50.48,8599.11,166.45,0.8,0.13,0.05,0.16,4,0.34,4.22,61.2,1.2,268,568.16,52.31,0.29,3.55,26.9,4.91,52.6,34.1,13.3,136.82,3.3,,,,,,,,,,,,,,,,,,,,,,,,
61551,3,BTM,61551_3_BTM,1.07,42.9,36.32,11265.88,265.54,,,,,,,,,,,309.49,28.29,0.47,2.56,5.86,5.61,54.5,32.2,13.3,26.84,0.88,,,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,,,,,,,,,
61551,4,TOP,61551_4_TOP,0.96,,54.33,12951.52,366.58,,,,,,,,,,,639.47,70.22,0.47,5.02,56.05,5.13,,,,107.17,3.04,,Insufficient_Material,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,,,,,,,Insufficient_Material,,
61551,4,BTM,61551_4_BTM,0.93,37,35.05,11548.77,294.38,,,,,,,,,,,372.33,32.81,0.57,2.95,9.32,5.63,53,30.4,16.6,32.94,1.1,,,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,,,,,,,,,
61551,5,TOP,61551_5_TOP,0.88,117.6,58.83,7605.62,193.05,,,,,,,,,,,593.47,51.32,0.34,3.73,5.04,4.74,58.3,30.4,11.4,132.99,2.75,,,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,,,,,,,,,
61551,5,BTM,61551_5_BTM,1.16,27.9,34.14,10214.24,219.33,0.3,0.08,0.05,0.12,4,0.06,0.21,2.9,0.4,35,281.32,24.84,0.53,3.07,1.88,5.87,54.1,32.6,13.4,27.54,0.92,,,,,,,,,,,,,,,,,,,,,,,,
61551,6,TOP,61551_6_TOP,0.99,171.6,89.64,5808.53,179.46,,,,,,,,,,,507.79,64.61,0.4,5.79,11.24,5.67,58.1,30.6,11.4,60.72,2.16,,,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,,,,,,,,,
61551,6,BTM,61551_6_BTM,1.02,,53.68,6610.75,177.37,0.3,0.08,0.05,0.08,10,0.07,0.15,3.4,0.5,45,198.11,20.75,0.58,3.31,0.94,5.77,,,,36.59,0.66,,Insufficient_Material,,,,,,,,,,,,,,,,,,,,Insufficient_Material,,
61551,7,TOP,61551_7_TOP,0.96,99.1,83.25,5616.52,157.79,7.3,1.38,0.08,0.18,7,0.02,2.53,33.1,0.8,78,346.87,58.4,0.49,5.81,1.67,6.11,50,36.7,13.4,48.45,1.98,,,,,,,,,,,,,,,,,,,,,,,,
61551,7,BTM,61551_7_BTM,0.78,,62.99,4748.83,139.24,,,,,,,,,,,178.88,29.73,0.41,3.7,1.17,4.98,,,,14.54,1.06,,Insufficient_Material,,,,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,Insufficient_Material,,,,,,,Insufficient_Material,,
61551,8,TOP,61551_8_TOP,0.71,164,97.76,9635.75,204.3,1.5,0.29,0.05,0.27,4,0.03,1.42,59.2,0.3,75,953.81,85.28,0.22,5.04,61.47,4.59,52.5,35.8,11.7,267.75,4.59,,,,,,,,,,,,,,,,,,,,,,,,
